"REFERENCE","SITE_ID","LAB","SURVEY","SURVEY_PASC","PROJECT_FWC","STATION_ID_FWC","GEAR_FWC","CONFIGURATION_FWC","YEAR","MONTH","DAY","STA_TIME_PASC","END_TIME_PASC","REGION_PASC","NMFS_STATZONE","LAT_DD","LON_DD","DEPTH","TEMP","SALINITY","DO_MgL","PRECIPITATION_FWC","OPCODE_PASC","OPCODE","SPACE_STRAT","HAB_STRAT","REEF_TYPE","REEF_TYPE_PC","SS_EXPECT","GEOFORM_CODE","GEOFORM_AREA","GEOFORM_PERIMETER","GEOFORM_DISTANCE","CAMERA_FWC","CAMERA_NBR","CAMERA_NAME_PC","CAMERA_SEQ_NBR_PC","READMETHOD_PASC","VIDEO_OPCODE_PASC","RELATIVE_VISIBILITY","PCT_HORIZON_VISIBLE","RELATIVE_CURRENT_1","RELATIVE_CURRENT_2","READ_START_TIME","READ_END_TIME","READ_TIME","HABITAT_ONLY","GENHAB","GENHAB2","STRUCTURAL_COMPLEXITY","BIOTIC_COMPLEXITY","HABITAT_COMPLEXITY","SUBSTRATE_MAX_RELIEF","BIOTA_MAX_RELIEF","COMBO_MAX_RELIEF","ARTI_PER","ROCK_PER","SED_PER","SHELLGRAVEL_PER","SILTSANDCLAY_PER","SUBSTRATE_PCT_TOTAL_PASC","ALGAE_PER","SGRASS_PER","HCORAL_PER","SCORAL_PER","SEAWHIPS_PER","SPONGE_PER","UNKSESS_PER","ATTACHED_EPIFAUNA_PER","RELIEF_PA","ARTI_PA","ROCK_PA","SILTSANDCLAY_PA","SHELLGRAVEL_PA","SED_PA","ALGAE_PA","SGRASS_PA","HCORAL_PA","SCORAL_PA","SEAWHIPS_PA","SPONGE_PA","UNKSESS_PA","ATTACHED_EPIFAUNA_PA","BIOTA_PCT_COMP_PASC","BIOTA_PCT_COVER","A","R","B","C","S","H","M","U","SUBSTRATE_TOTAL","AM","GM","CB","CC","CF","CM","HC","CG","SO","SB","SF","SM","SV","SP","MI","UN","NO","TOTAL_EPIFAUNA_PC","SEDAR_Y_N_PC"
"720802241","1","PASC","SRFV","SEAMAP_REEF",,,,,2008,8,,2008-08-07 21:38:25,2008-08-07 22:17:38,"E",10,29.6683,-87.3232,89,20.235,36.41,4.59,,"MC",,"NCD","NLL","N",,,"MB",,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.75,0,2,,20,40,9,0,0,0,15,1,0,14,30,1,0,1,1,1,,0,0,0,1,1,0,1,1,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720802244","167","PASC","SRFV","SEAMAP_REEF",,,,,2008,8,,2008-08-08 16:15:56,2008-08-08 16:55:48,"E",10,29.5067,-87.505,68,21.257,36.377,4.48,,"MC",,"NCD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.3,0,5,,10,30,11,0,0,0,30,0,0,10,40,1,0,1,1,1,,0,0,0,1,0,0,1,1,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720802245","112","PASC","SRFV","SEAMAP_REEF",,,,,2008,8,,2008-08-08 17:41:43,2008-08-08 18:19:37,"E",10,29.5583,-87.5465,65,21.62,36.364,2.56,,"MC",,"NCD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,1.25,0,8,,1,4,10,0,0,0,5,3,0,7,15,1,0,1,1,1,,0,0,0,1,1,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720802247","105","PASC","SRFV","SEAMAP_REEF",,,,,2008,8,,2008-08-08 18:54:01,2008-08-08 19:47:03,"E",10,29.5798,-87.5497,60,21.637,36.339,3.19,,"MC",,"NCD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.23,0,5,,9,43,10,2,0,0,0,1,0,0,3,1,0,1,1,1,,1,0,0,0,1,0,0,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720802248","77","PASC","SRFV","SEAMAP_REEF",,,,,2008,8,,2008-08-08 20:29:09,2008-08-08 21:07:14,"E",10,29.5732,-87.6033,52,21.738,36.365,2.35,,"MC",,"NCD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.02,0,0,,5,95,10,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720802249","57","PASC","SRFV","SEAMAP_REEF",,,,,2008,8,,2008-08-09 13:43:32,2008-08-09 14:22:37,"E",10,29.5532,-87.6182,54,21.703,36.359,2.56,,"TB",,"NCD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0,0,0,,5,95,10,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720802250","28","PASC","SRFV","SEAMAP_REEF",,,,,2008,8,,2008-08-09 15:04:37,2008-08-09 15:41:08,"E",10,29.5265,-87.6248,58,21.692,36.381,3.18,,"DK",,"NCD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0,0,0,,1,99,10,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720802251","22","PASC","SRFV","SEAMAP_REEF",,,,,2008,8,,2008-08-09 16:28:38,2008-08-09 17:04:39,"E",10,29.465,-87.6467,73,21.291,36.415,3.78,,"MC",,"NCD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0,0,0,,2,98,10,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720802252","54","PASC","SRFV","SEAMAP_REEF",,,,,2008,8,,2008-08-09 17:36:55,2008-08-09 18:14:43,"E",10,29.4533,-87.61,74,21.164,36.416,3.84,,"MC",,"NCD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,1.5,0,3,,10,64,10,5,0,0,1,0,0,0,6,1,0,1,1,1,,1,0,0,1,0,0,0,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720802253","75","PASC","SRFV","SEAMAP_REEF",,,,,2008,8,,2008-08-09 18:49:53,2008-08-09 19:22:30,"E",10,29.4387,-87.5825,77,21.181,36.422,4.13,,"TB",,"NCD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,2.25,1,7,,4,25,10,0,0,1,5,1,0,3,10,1,1,1,1,1,,0,0,1,1,1,0,1,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720802255","83","PASC","SRFV","SEAMAP_REEF",,,,,2008,8,,2008-08-09 19:51:59,2008-08-09 20:40:49,"E",10,29.4382,-87.5748,65,21.173,36.423,4.11,,"MC",,"NCD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.6,0,2,,25,25,9,0,0,0,20,0,0,20,40,1,0,1,1,1,,0,0,0,1,0,0,1,1,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720802256","96","PASC","SRFV","SEAMAP_REEF",,,,,2008,8,,2008-08-09 21:11:02,2008-08-09 21:49:39,"E",10,29.4448,-87.5497,78,21.125,36.411,4.09,,"TB",,"NCD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,4,0,4,,10,50,10,0,0,0,4,1,0,5,10,1,0,1,1,1,,0,0,0,1,1,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905001","74","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-11 16:51:00,2009-06-11 17:27:37,"E",3,25.4008,-83.6383,75,20.203,36.455,6.48,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.03,0,0,,15,60,10,25,0,0,0,0,0,0,25,1,0,0,1,1,,1,0,0,0,0,0,0,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905002","60","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-11 17:57:23,2009-06-11 18:37:00,"E",3,25.3832,-83.6282,74,20.249,36.459,6.25,,"OV",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.03,0,0,,35,65,10,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905003","621","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-11 18:54:39,2009-06-11 19:32:38,"E",3,25.3815,-83.6283,75,20.244,36.459,6.26,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.05,0,4,,10,50,10,0,0,0,0,0,0,0,0,1,0,1,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905005","37","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-11 20:14:45,2009-06-11 20:54:02,"E",3,25.3765,-83.6332,72,20.229,36.46,6.26,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.05,0,1,,30,55,10,0,0,0,0,0,0,10,10,1,0,1,1,1,,0,0,0,0,0,0,1,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905006","38","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-11 21:26:10,2009-06-11 21:51:20,"E",3,25.3733,-83.6333,75,20.224,36.458,6.27,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.1,0,1,,38,50,10,4,0,0,2,0,0,4,10,1,0,1,1,1,,1,0,0,1,0,0,1,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905007","60","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-12 12:26:10,2009-06-12 13:02:01,"E",3,25.1417,-83.5965,71,19.843,36.428,6.44,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.1,0,0,,10,88,10,0,0,0,0,0,0,2,2,1,0,0,1,1,,0,0,0,0,0,0,1,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905008","99","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-12 13:32:21,2009-06-12 14:09:41,"E",3,25.1383,-83.5915,72,19.838,36.427,6.46,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.05,0,1,,9,89,11,1,0,0,0,0,0,0,1,1,0,1,1,1,,1,0,0,0,0,0,0,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905009","66","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-12 14:34:51,2009-06-12 15:13:18,"E",3,25.1315,-83.5952,72,19.886,36.429,6.45,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.01,0,0,,5,95,10,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905011","72","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-12 15:45:16,2009-06-12 16:31:41,"E",3,25.125,-83.5948,72,19.884,36.434,6.4,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.01,0,1,,9,90,10,0,0,0,0,0,0,0,0,1,0,1,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905012","100","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-12 16:57:52,2009-06-12 17:37:35,"E",3,25.0798,-83.5917,72,19.914,36.433,6.27,,"OV",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.08,0,3,,5,65,10,0,0,0,0,0,0,0,0,1,0,1,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905013","156","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-12 18:07:27,2009-06-12 18:45:23,"E",3,25.0632,-83.585,72,19.981,36.433,6.23,,"OV",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.38,0,0,,5,20,10,69,0,0,0,1,0,5,75,1,0,0,1,1,,1,0,0,0,1,0,1,1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905015","177","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-12 19:09:49,2009-06-12 20:01:42,"E",3,25.0517,-83.5833,72,19.997,36.433,6.14,,"OV",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.05,0,0,,5,20,10,72,0,0,0,0,0,3,75,1,0,0,1,1,,1,0,0,0,0,0,1,1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905016","162","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-12 20:22:28,2009-06-12 21:01:00,"E",3,25.05,-83.5848,71,20.271,36.441,6.19,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.07,0,0,,2,18,10,78,0,0,0,0,0,2,80,1,0,0,1,1,,1,0,0,0,0,0,1,1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905017","612","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-13 12:52:12,2009-06-13 13:29:38,"E",2,24.8983,-83.6882,77,19.676,36.41,5.09,,"OV",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.1,0,0,,5,5,10,90,0,0,0,0,0,0,90,1,0,0,1,1,,1,0,0,0,0,0,0,1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905018","472","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-13 13:55:54,2009-06-13 14:34:00,"E",2,24.8835,-83.6817,74,19.973,36.427,5.14,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.05,0,0,,5,5,10,70,0,0,10,0,0,10,90,1,0,0,1,1,,1,0,0,1,0,0,1,1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905020","406","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-13 14:55:24,2009-06-13 15:52:27,"E",2,24.8767,-83.685,75,19.753,36.411,5.07,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.1,0,4,,5,30,11,60,0,0,0,0,0,0,60,1,0,1,1,1,,1,0,0,0,0,0,0,1,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905021","404","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-13 16:22:51,2009-06-13 16:57:34,"E",2,24.8767,-83.6882,76,19.69,36.41,5.06,,"OV",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.08,0,2,,45,30,10,2,0,0,0,0,1,12,15,1,0,1,1,1,,1,0,0,0,0,1,1,1,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905023","354","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-13 18:17:26,2009-06-13 19:00:48,"E",2,24.8717,-83.6917,79,19.665,36.412,5.13,,"OV",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.08,0,0,,0,15,10,84,0,0,0,0,0,1,85,1,0,0,1,0,,1,0,0,0,0,0,1,1,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905024","314","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-13 19:16:13,2009-06-13 19:57:09,"E",2,24.8667,-83.6782,71,20.205,36.816,5.37,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.5,0,0,,0,5,10,90,0,0,0,0,0,5,95,1,0,0,1,0,,1,0,0,0,0,0,1,1,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905025","242","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-13 20:13:16,2009-06-13 20:54:50,"E",2,24.86,-83.6917,77,19.679,36.405,5.05,,"OV",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.1,0,5,,0,50,10,25,0,0,0,0,0,0,25,1,0,1,1,0,,1,0,0,0,0,0,0,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905026","116","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-13 21:16:34,2009-06-13 21:53:13,"E",2,24.8467,-83.6882,76,19.747,36.41,4.97,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.09,0,2,,40,20,11,29,0,0,0,0,0,1,30,1,0,1,1,1,,1,0,0,0,0,0,1,1,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905027","3316","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-14 12:56:45,2009-06-14 13:33:35,"E",2,24.8215,-83.6685,63,21.143,36.451,6.13,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.07,0,0,,0,1,10,99,0,0,0,0,0,0,99,1,0,0,1,0,,1,0,0,0,0,0,0,1,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905028","3270","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-14 14:05:45,2009-06-14 15:40:00,"E",2,24.8217,-83.745,78,19.619,36.409,4.97,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.11,0,0,,0,10,10,78,0,0,10,0,0,2,90,1,0,0,1,0,,1,0,0,1,0,0,1,1,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905030","2331","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-14 16:07:55,2009-06-14 17:10:29,"E",2,24.7898,-83.7267,75,19.611,36.407,4.96,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.04,0,0,,0,15,10,75,0,0,0,0,0,5,80,1,0,0,1,0,,1,0,0,0,0,0,1,1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905031","1930","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-14 17:24:44,2009-06-14 18:01:43,"E",2,24.7767,-83.7283,74,19.547,36.403,4.92,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.06,0,0,,0,2,10,88,0,0,7,0,3,0,98,1,0,0,1,0,,1,0,0,1,0,1,0,1,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905032","1790","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-14 18:15:04,2009-06-14 18:54:38,"E",2,24.7717,-83.7117,70,19.527,36.408,5.03,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.06,0,0,,0,2,10,98,0,0,0,0,0,0,98,1,0,0,1,0,,1,0,0,0,0,0,0,1,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905034","2362","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-14 20:25:50,2009-06-14 21:04:47,"E",2,24.79,-83.675,62,21.248,36.457,6.48,,"MC",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.12,0,0,,0,2,10,96,0,0,0,0,0,2,98,1,0,0,1,0,,1,0,0,0,0,0,1,1,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905035","1466","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-14 21:23:34,2009-06-14 22:02:37,"E",2,24.7598,-83.6683,64,20.086,36.43,5.49,,"OV",,"SFD",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.06,0,0,,30,22,10,20,0,0,0,0,2,14,36,1,0,0,1,1,,1,0,0,0,0,1,1,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905036","5","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-17 12:40:25,2009-06-17 13:20:46,"E",2,24.6678,-82.7748,16,26.843,36.402,6.57,,"OV",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.15,0,0,,21,24,10,40,0,0,0,0,0,15,55,1,0,0,1,1,,1,0,0,0,0,0,1,1,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905037","18","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-17 13:40:59,2009-06-17 14:17:52,"E",2,24.67,-82.7732,24,26.589,36.364,6.63,,"MC",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.01,0,0,,10,87,10,0,0,0,0,0,0,3,3,1,0,0,1,1,,0,0,0,0,0,0,1,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905038","46","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-17 14:45:24,2009-06-17 15:26:17,"E",2,24.6748,-82.7665,24,26.931,36.454,6.6,,"OV",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.08,0,0,,17,35,10,40,0,0,0,0,0,8,48,1,0,0,1,1,,1,0,0,0,0,0,1,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905039","71","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-17 15:52:27,2009-06-17 16:30:48,"E",2,24.6798,-82.7665,24,26.852,36.508,6.54,,"OV",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.08,0,0,,20,70,10,6,0,0,0,0,0,4,10,1,0,0,1,1,,1,0,0,0,0,0,1,1,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905040","106","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-17 16:46:12,2009-06-17 17:26:40,"E",2,24.6882,-82.765,25,26.664,36.521,6.74,,"MS",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.02,0,0,,10,90,10,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905041","181","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-17 18:41:22,2009-06-17 19:18:43,"E",2,24.7113,-82.785,12,29.034,36.524,6.74,,"MC",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.63,0,5,,0,60,10,10,0,0,22,0,3,0,35,1,0,1,1,0,,1,0,0,1,0,1,0,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905042","224","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-17 19:34:25,2009-06-17 20:14:40,"E",2,24.7182,-82.7767,21,27.235,36.505,6.83,,"MC",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.25,0,0,,0,55,10,25,0,0,10,0,2,3,45,1,0,0,1,0,,1,0,0,1,0,1,1,1,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905043","181","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-18 14:05:08,2009-06-18 14:43:59,"E",2,24.7098,-82.9017,16,27.161,36.412,6.41,,"MC",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.75,0,0,,5,15,10,30,0,0,40,0,10,0,80,1,0,0,1,1,,1,0,0,1,0,1,0,1,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905044","258","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-18 15:05:37,2009-06-18 15:44:02,"E",2,24.705,-82.9183,16,27.17,36.399,6.45,,"OV",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.75,0,10,,0,0,10,10,0,0,75,0,5,5,95,1,0,1,0,0,,1,0,0,1,0,1,1,1,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905045","398","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-18 15:56:16,2009-06-18 16:36:53,"E",2,24.6915,-82.9317,14,28.693,36.393,6.56,,"MC",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.8,0,10,,0,0,10,10,0,0,78,0,5,2,95,1,0,1,0,0,,1,0,0,1,0,1,1,1,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905046","370","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-18 17:50:28,2009-06-18 18:28:12,"E",2,24.6733,-82.9298,17,28.699,36.47,6.34,,"OV",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.06,0,0,,5,90,10,2,0,0,2,0,0,1,5,1,0,0,1,1,,1,0,0,1,0,0,1,1,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905047","749","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-18 18:47:45,2009-06-18 19:26:47,"E",2,24.67,-82.9833,22,26.39,36.438,6.6,,"MC",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,1.25,0,4,,0,25,10,20,0,20,30,0,2,3,75,1,0,1,1,0,,1,0,1,1,0,1,1,1,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905048","810","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-18 19:38:50,2009-06-18 20:17:39,"E",2,24.6718,-82.9867,28,26.484,36.432,6.58,,"MC",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,3,0,2,,3,22,10,15,0,20,30,0,10,0,75,1,0,1,1,1,,1,0,1,1,0,1,0,1,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"720905049","1022","PASC","SRFV","SEAMAP_REEF",,,,,2009,6,,2009-06-18 20:30:09,2009-06-18 21:10:01,"E",2,24.675,-82.9983,20,26.776,36.445,6.74,,"OV",,"SFO",,"N",,,,,,,,,,,"MINIMUMCOUNT",,,,,,,,,,,,,,,,,0.25,0,0,,5,55,10,38,0,0,0,0,0,2,40,1,0,0,1,1,,1,0,0,0,0,0,1,1,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
